school,lat,lon
Chonnam National University,35.1769099,126.9068927159905
Università degli Studi di Pa,38.0339147,12.535024581237236
University of Ballarat,-37.5610979,143.8589641373375
University of Ilo,60.17170765,24.932409003955854
Bergische Universität Wuppertal,51.2444805,7.149518809574941
Ss. Cyril and Methodius University of Skopje,42.0000955,21.443471713510448
Mednarodna podiplomska šola Jožefa Stefana,-82.0,135.0
Universidad Nacional del Nordeste,-29.7931251,-58.0639476
Universidade de Évora,38.5733666,-7.904482463396548
"Sobolev Institute of Mathematics, Novosibi",-82.0,135.0
The George Washington Univers,-82.0,135.0
"Université Mohammed V -Agdal, Rabat",34.007744,-6.8381851
University of Glasgow and Université Pierre-et-Marie-Curie - Paris VI,-82.0,135.0
Lehigh Univers,-82.0,135.0
Bar-Ilan University and Tel Aviv University,32.069329249999996,34.84334338615306
Cheju National University,-82.0,135.0
"Indian Institute of Technology, Patna",25.5357691,84.8511222
Yildiz Technical University,41.05224405,29.01052766402012
University of Texas Southwestern Medical Center at Dallas,-82.0,135.0
Universidade Técnica de Lisboa,38.71268775,-9.19403577593101
University of Jordan,32.013409249999995,35.87338209486857
", D.Sc. Sobolev Institute of Mathematics, Novosibirsk 1987,",-82.0,135.0
Universidad Complutense de Mad,40.4463084,-3.726485605817154
", D.Sc. Sobolev Institute of Mathematics, Novosibirsk 1990,",-82.0,135.0
", D.Sc. Sobolev Institute of Mathematics, Novosibirsk 1972,",-82.0,135.0
Universidad de Buenos Aires and Université Henri Poincaré Nancy 1,-82.0,135.0
Keio University,35.552084050000005,139.6495837941362
Universitas Carolina Prague,-82.0,135.0
"University of California, Berke",37.885564,-122.50681875339427
Swedish University of Agricultural Sciences,63.820157449999996,20.314666319704294
Karolinska Institutet,59.3515453,18.0310658
The Robert Gordon University,54.04128115,-2.7885003418478354
University of Calg,-82.0,135.0
Universidade Federal de Goiás,-15.9370163,-50.137156030119364
Academia de Ciencias de Cuba,23.1366944,-82.3516181
University of Kinshasa,-4.3051213,15.3028004
Odessa Construction Engineering Institute,-82.0,135.0
Politecnico di Milano and École Nationale Supérieure de Techniques Avancées,-82.0,135.0
Minia University,28.123903050000003,30.73400892884038
Peking University and Université Paris-Sud XI - Orsay,-82.0,135.0
Pädagogische Universität Halle,-82.0,135.0
University of the Incarnate Word,29.4688466,-98.46910390973764
Clark University,42.251468149999994,-71.82295086144981
Katholieke Universiteit Leuven and Universitat Politècnica de Catalunya,-82.0,135.0
"Teacher Training University, Teh",-82.0,135.0
Université de Versailles Saint-Quentin-en-Yvelines and Université Paris-Saclay,-82.0,135.0
Hava Harp Okulu,40.96738,28.840684830147854
Université de Bourgogne and Université du Luxembourg,-82.0,135.0
Rheinische Friedrich-Wilhelms-Universität Bonn and Université Joseph Fourier Grenoble I,-82.0,135.0
University of Macau and Université de Lorraine,-82.0,135.0
Union College,42.8175752,-73.92839165453219
Rotterdam School of Management,-82.0,135.0
Universidad Publica de Navarra,42.79547015,-1.628909207069672
"University of California, San Francisco",37.762725700000004,-122.45825681806235
Univerzita Konštantína Filozofa v Nitre,48.30870885,18.091927099548037
Russian Academy of Scien,-82.0,135.0
Gerhard-Mercator-Universität - Gesamthochschule Duisburg,-82.0,135.0
Università del Sale,19.3249483,-99.2241468
Roskilde University,55.62517015,12.081721710792849
Institute of Control Sciences,-82.0,135.0
Yuan Ze University,24.968613050000002,121.26754872724503
Scripps Research Institute,32.8984967,-117.2428803
Université de Pa,53.81915285,-101.23611583873387
Harvard University and Stanford Univers,-82.0,135.0
Università di Bolo,-82.0,135.0
Université Paris IX - Dauphine and École Normale Supérieure,-82.0,135.0
Université Pierre-et-Marie-Curie - Paris VI and Université de Versailles Saint-Quentin-en-Yvelines,,
Union Institute & University,39.12718375,-84.50008383599557
"Presidency College, Chennai",13.059021099999999,80.28138336226445
Université de Montr,48.86249415,2.463801193041616
Uzhhorod National University,48.61910775,22.305382301412905
University of Medicine and Dentistry of New Jersey,-82.0,135.0
Yeditepe University,40.97133195,29.15060763154003
Southern Connecticut State University,41.3342104,-72.94508262891469
University of Birming,-82.0,135.0
University of Agriculture,38.9005175,-77.0322149
Universidad de Chile and Université Paul Sabatier - Toulouse III,-82.0,135.0
Uniwersytet Szczeciński,53.4184065,14.535685294102624
Babeş-Bolyai University and Universität Duisburg-Essen,-82.0,135.0
École Nationale d'Ingénieurs de Tunis and Université du Littoral Côte d'Opale,-82.0,135.0
Utkal University,20.30232975,85.84240763448574
Universiteit Lei,17.35956905,101.2530672021435
Université Paris-Est Créteil Val-de-Marne and East China Normal University,,
Hokkaido Univers,-82.0,135.0
Hankuk University of Foreign Studies,37.5969903,127.0642032
Moscow Institute of Electronics and Mathematics,-82.0,135.0
University of Zielona Góra,43.077639000000005,-87.88194245036574
Eskişehir Osmangazi University,39.748548299999996,30.476135117423823
University of Calabar,4.9462428,8.349611441516728
Instituto Tecnológico de Estudios Superiores de Monter,-82.0,135.0
Università degli Studi di Firenze and Université Paris Diderot - Paris 7,-82.0,135.0
"Jai Narain Vyas University, Jodhpur",26.24414725,73.0201954475944
University of Newcastle and Ateneo de Manila University,-82.0,135.0
Moscow Power Engineering Institute,55.7542282,37.7087173
Abant Izzet Baysal University,40.7392747,31.60263422318974
Turun kauppakorkeakoulu,60.454642,22.28998727013064
University of Hertfordshire,51.75174425,-0.23904979445944738
Yuzuncu Yil University,38.5735694,43.290179230498566
Universitat Autònoma de Barcelona and Université Claude Bernard Lyon 1,,
(Dr. rer. nat.) Universität Ulm,-82.0,135.0
Instituto de Matemática e Estatística,-23.559086200000003,-46.73169324321974
Birkbeck College,51.52184485,-0.13021550670673807
The Ohio State Univers,-82.0,135.0
Tanta University,30.800208750000003,30.992227584817762
"re de DEA, Ph.D. Université de Pau et des Pays de l'Adour 1996,",-82.0,135.0
"re de DEA, Ph.D. Université de Pau et des Pays de l'Adour 1997,",-82.0,135.0
L'École Doctorale de Mathématiques et Informatique de Marseille,-82.0,135.0
Copperbelt University,-12.805194199999999,28.244085550736393
"ebraische Fragen nichtklassischer Aussagenkalküle (Ph.D.), Preprimal Algebras (habilitat",-82.0,135.0
", D.Sc. Comenius University",52.3588699,4.8235004
", D.Sc. Institute of Mathematics, Slovak Academy of Sciences",-82.0,135.0
Semnan University,35.603764549999994,53.43440572611573
Université Bordeau,-82.0,135.0
Mizoram University,23.7358696,92.66467093291118
"Academy of Mathematics and Systems Science, Chinese Academy of Scien",-82.0,135.0
Bauman Moscow State Technical University,-82.0,135.0
University of Pristina,42.6701203,21.1917932
Sanjay Gandhi Postgraduate Institute of Medical Sciences,26.74910925,80.93133132770058
"University Pedagogical School, Katowice",-82.0,135.0
Jilin University,43.880145999999996,125.30115101345075
Institut National Polytechnique de Grenoble and Université Joseph Fourier Grenoble I,-82.0,135.0
Beirut Arab University,33.6749262,35.4622069702377
"Institute for Theoretical Physics, Lviv",-82.0,135.0
University of Shumen,43.27976725,26.946626721504348
Universidad de Zaragoza and Université de Pau et des Pays de l'Adour,,
"Institute of Philosophy, National Academy of Sciences of Ukraine",-82.0,135.0
Oles Honchar Dnipropetrovsk National University,-82.0,135.0
Herzen State Pedagogical University of Russia,-82.0,135.0
Czech Technical University in Prague,50.1029026,14.3946353
Gazi University,38.348247,38.290315393697895
University of Maryland College P,,
A. Razmadze Mathematical Institute of the Georgian Academy of Sciences,-82.0,135.0
Universitas Gadjah Mada,-7.7659014,110.3784142
Xiangtan University,27.885261800000002,112.85729111681958
Graduate University for Advanced Studies,-82.0,135.0
Northwestern Univers,-82.0,135.0
Université Nationale de Cote d'Ivoire,5.34767085,-3.9933250333125976
Jyväskylän yliopisto and Université de Nice-Sophia Antipolis,-82.0,135.0
Universität Hildesheim,52.133874000000006,9.975707211202376
The University of Memp,-82.0,135.0
Tula State University,54.16737035,37.58511735293254
Vasyl Karazin Kharkiv National University and Sumy State University,-82.0,135.0
Scuola Internazionale Superiore di Studi Avanzati and Université de Picardie Jules Verne,-82.0,135.0
Università di Pisa and École Polytechnique,-82.0,135.0
Indian Institute of Management Calcutta,22.44409665,88.30171460718338
University of Kerala,8.5032435,76.9472903
Indian Institute of Technology Mandi,31.70633205,76.93856928013878
University of Cambridge and University of Edinbu,-82.0,135.0
Osaka City University,34.6938747,135.5034055
HEC Montréal,45.5036114,-73.6212922
University of Auckland and École Normale Supérieure Paris,-82.0,135.0
Universidade Federal do Paraná,-23.59844395,-51.673359178875074
Red Army Military Technical Academy,-82.0,135.0
"National Institute of Technology, Kurukshetra",29.9457523,76.81602868615613
Université de Toulo,-20.3929554,-40.3185799
Ahmadu Bello University,6.434343999999999,3.4095965053201134
Gauhati University,26.153410700000002,91.6657647108439
", Doctorat D'Etat es Sciences Université Pierre-et-Marie-Curie - Paris VI 1980,",-82.0,135.0
Albert Einstein College of Medicine,40.85428065,-73.84561594122826
"City, University of London and University of London",51.5074456,-0.1277653
Middlesex University,51.590297050000004,-0.2296322094540291
Max-Planck-Institut für Informatik,49.2579275,7.045779896128315
Universidade de Cabo Verde,14.91185115,-23.526114362780262
Université de M'sila,53.07237395,8.793058350691691
Institute of Theoretical and Applied Mechanics,54.84697895,83.11614896549855
Swinburne University,-37.82318845,145.0337135559002
University of Zilina,49.0828548,19.280127700284858
Katholische Universität Eichstätt,48.88878705,11.190114044137436
Universität Königsb,-82.0,135.0
Graduate University of Advanced Technology,-82.0,135.0
University of Łódź,51.7761243,19.4856211
Université Gaston Berger,16.063205500000002,-16.423881377322623
József Attila University,46.2468912,20.141899234043077
Ph.D. Université Pierre-et-Marie-Curie - Paris VI,-82.0,135.0
"Novosibirsk State University, Russian Academy of Science Siberian Branch",-82.0,135.0
Moscow Energy Institute,56.756929150000005,37.2179583981478
Moscow Aviation Institute,55.5987388,38.1198943
"Institute of Mathematics, Erevan",-82.0,135.0
Weizmann Institute of Scie,-82.0,135.0
Ludwig-Maximilians-Universität München and Robert Koch-Institut,-82.0,135.0
Comenius Univers,-82.0,135.0
Rand Afrikaans Univers,-82.0,135.0
Atatürk Üniversitesi,40.9946664,29.1205664
"St. Petersburg State University and Steklov Institute of Mathematics, St. Petersburg",-82.0,135.0
"the Algebra of Logic [Her dissertation was completed in 1882, however, the school did not award her with a Ph.D until 1",-82.0,135.0
Ondokuzmayis University,41.51550675,36.11330385827541
Instituto Tecnológico de Buenos Aires,-34.60345995,-58.367766041592674
University of Cambridge and Max Planck Institute for Intelligent Systems,-82.0,135.0
Technische Universität Clausthal-Zellerfeld,51.80598895,10.351740710630192
National Technical University of Ath,-82.0,135.0
University of Sfax and Université Pierre-et-Marie-Curie - Paris VI and Université Paul Sabatier - Toulouse III,-82.0,135.0
Université Paris-Saclay and École nationale de la statistique et de l'administration économique,-82.0,135.0
Université Pierre-et-Marie-Curie - Paris VI and Université Tunis-El Manar,-82.0,135.0
University of Mohaghegh Ardabili,38.209357350000005,48.29069035836095
honoris causa Universiteit Leiden,-82.0,135.0
Institiúid Teicneolaíochta Phort Láirge,52.2537731,-7.179292
Uniwersytet Sląski,50.2974869,19.134862494499504
Tokyo Denki University,35.747853649999996,139.80661884465735
École Polytechnique and Université Paris-Saclay,-82.0,135.0
Linnaeus University,-82.0,135.0
Universiteit Leiden and Université Paris-Saclay,-82.0,135.0
Humboldt-Universität zu Berlin and Technische Universiteit Eindhoven,-82.0,135.0
Université Panthéon-Assas Paris II,48.8469271,2.345032861277443
Scuola Normale Superiore di Pisa and Escuela Politécnica Nacional-Quito,-82.0,135.0
Lviv Institute of Applied Problems of Mechanics and Mathematics,-82.0,135.0
Université de Metz,-37.115883049999994,-56.88574595725828
Université de Reims Champagne-Ardenne,48.9596766,4.356829678780743
Technische Universität Clausthal,51.80195535,10.34550527586038
Imperial College London and University of Hong Kong,-82.0,135.0
Faculty of Sciences of Tu,45.2456962,19.8516958656854
"Universidade Federal de Pernambuco, Rec",-82.0,135.0
honoris causa Rijksuniversiteit Groningen,-82.0,135.0
Université Blaise Pascal and University of Monastir,-82.0,135.0
L-Università ta' Malta,35.90210545,14.483405808380784
Latvian State University,40.91285705,-73.9069680173387
Universidad Autónoma de Barcel,-82.0,135.0
Kyoto Univers,-82.0,135.0
Université Claude Bernard Lyon 1 and Université de Montréal,,
Université Paul Sabatier - Toulouse III and Université de Montréal,-82.0,135.0
"Universidad Central, Caracas",10.4901789,-66.89166332272254
Université de Montréal and Université de Grenoble,-82.0,135.0
Tokyo Imperial University,35.662933,139.750852
Université de Maroua,10.58706485,14.3201172
University of Bris,48.11082615,11.459176900267728
"University of the West of England, Bristol",51.50076785,-2.5503106339491204
Centro Brasileiro de Pesquisas Fisicas,-22.95406685,-43.174002264565644
Augusta University,33.4693345,-81.988562
Kyrgyz State National University,-82.0,135.0
Université d'Avignon,43.94915615,4.81800084304089
Universität Königsberg,54.7166207,20.5100635
Saratov State University and University of Arkansas,-82.0,135.0
Office National d'Etudes et de Recherches Aérospatiales and Université Paris XIII,-82.0,135.0
Institute of Mathematics of Academy Sciences of Uzbekistan,-82.0,135.0
University of Nebraska-Linc,-82.0,135.0
National Changhua University of Education,24.0811381,120.55869602069413
Sambalpur University,21.480375549999998,83.88261768415144
Brandeis Univers,-82.0,135.0
University of the Philippi,39.15733365,-80.04973731685755
Mindanao Polytechnic State College,9.11665685,124.6876358308921
Politechnika Warszaw,-82.0,135.0
Universidad Nacional Autónoma de México and Universidad Michoacana de San Nicolás de Hidalgo,,
Petrozavodsk University,61.7843407,34.39309684536424
Scuola universitaria professionale della Svizzera italiana,-82.0,135.0
Hangzhou University,30.245451799999998,120.15590444909307
Queen's University at Kings,-82.0,135.0
Université de Provence - Aix-Marseill,-82.0,135.0
Embry-Riddle Aeronautical University,34.61587285,-112.4528492612152
Institute of Technology Tralee,52.2713575,-9.688887501068738
Università di Pisa and Université Bordeaux 1,-82.0,135.0
"University of Technologies and Design, Kiev",50.43204335,30.538100704507325
Universidad Nacional Autónoma de México and Université de Montpellier,-82.0,135.0
King's College Lon,-82.0,135.0
Universitat Pompeu Fabra and University of Edinburgh,-82.0,135.0
Imperial College London and Aarhus University,-82.0,135.0
Universidad de Santiago de Chile,-33.4491453,-70.6816083592078
Loyola University of Chic,-82.0,135.0
Université de Franche-Co,43.9465074,4.8124183
"Universita J.E.Purkyne, Brno",-82.0,135.0
", Ph.D. Uniwersytet Wrocławski 1960,",-82.0,135.0
Université Joseph Fourier Grenoble I and École Polytechnique,-82.0,135.0
Technische Universität Carolo-Wilhelmina zu Braunschweig and Université de Technologie de Compiègne,-82.0,135.0
Université de Yaoundé I,3.8566243,11.49998065836375
Helsingin yliopisto and Florida State University,-82.0,135.0
University of Dammam,26.3976702,50.1829923
Mt. Sinai School of Medicine,-82.0,135.0
King Saud University,24.72468015,46.623335471092965
"Institute of Economy, Ukrainian Academy of Science",-82.0,135.0
"D. was awarded ""honoris ca",-82.0,135.0
George Mason University and Kent State University and University of Akron,-82.0,135.0
University of Sistan and Baluchestan,29.46463195,60.8565386683254
"Faculté des Sciences, Orsay",48.7014102,2.1788413085738494
Centro de Investigación en Computación del Instituto Politécnico Nacional,-82.0,135.0
"University of Agriculture, Makurdi",-82.0,135.0
Hitotsubashi University,35.693795300000005,139.44392836941262
Düzce Üniversitesi,40.9053602,31.1830636
Victoria University,52.505033850000004,13.377875883424476
DePaul University,41.8773621,-87.62687131474075
University of Puerto Rico at Mayaguez,18.2138235,-67.14256802417052
Université Paris IX - Dauphine and École nationale de la statistique et de l'administration économique,-82.0,135.0
Keldysh Institute of Applied Mathematics,-82.0,135.0
INSEAD,48.40559665,2.684692802043889
École Pratique des Hautes Études,13.5152804,2.1262012
École des Hautes Études Commerciales de Paris,48.8787347,2.3280864
University of Kalyani,22.9755144,88.52974084124516
Steklov Institute of Mathematics and Independent University of Moscow,-82.0,135.0
Universidade Federal do Ceará and Université d'Avignon,-82.0,135.0
Universidad de Oviedo and Universiteit Gent,-82.0,135.0
Université Lumière Lyon 2,45.720458449999995,4.917693818683486
Aarhus Univers,-82.0,135.0
Universidad Nacional Autónoma de México and Université de Bourgogne,-82.0,135.0
Kunsthochschule für Medien Köln,50.9332771,6.960067940219549
Babeş-Bolyai University and Universität Stuttgart,-82.0,135.0
St. Petersburg State Pedagogical Univers,-82.0,135.0
"Kaiser Wilhelm Institute for Physics, Berlin, Germ",-82.0,135.0
Gorakhpur University,26.7297498,83.4350798
"Indian Institute of Technology, Mad",-82.0,135.0
Universidade dos Açores,37.7465146,-25.662953715214385
Czechoslovak Academy of Scie,-82.0,135.0
Institut National Polytechnique de Lorraine,-82.0,135.0
École Polytechnique and Università Cà Foscari Venezia,-82.0,135.0
"Indian Statistical Institute, Kolk",-82.0,135.0
Goa University,15.4552727,73.83775024128329
"Birla Institute of Technology, Pilani",28.35866475,75.58825578134679
Charles Univers,45.5250686,-73.5219289
"University of California, Los Angeles and Université Paris XIII",-82.0,135.0
Technical University of Varna,43.22374275,27.935655372919346
CentraleSupélec,49.10301945,6.2217617277452195
Carnegie Mellon University and Universidade de Lisboa,-82.0,135.0
Higher Attestation Commission  of Bulgaria,-82.0,135.0
Université Hassan II de Casablanca,33.2266187,-8.487718972344204
Landau Institute for Theoretical Phys,-82.0,135.0
Università degli Studi di Trieste,45.6601694,13.794792540211322
Washington State Univers,-82.0,135.0
Université de Nice-Sophia Antipolis and National Research University – Higher School of Economics,-82.0,135.0
University of Central Flor,,
Case Institute of Technology,-82.0,135.0
1966 Case Institute of Technol,-82.0,135.0
Kossuth University,41.5038158,-81.6112961
Technische Universität Carolo-Wilhelmina zu Braunschweig and Università degli Studi di Firenze,-82.0,135.0
Almaty State University,-82.0,135.0
Université de Montpellier and Uniwersytet Warszawski,-82.0,135.0
Université Paul Sabatier - Toulouse,43.5609723,1.4632229
University of Sfax and Université de Lorraine,-82.0,135.0
(Ph.D.) Comenius University,-32.9268789,-60.7369257
Clarkson Univers,-82.0,135.0
Polytechnic Univers,-82.0,135.0
cient. (Ph.D.) Universitetet i Tromsø,-82.0,135.0
Scuola Internazionale Superiore di Studi Avanzati and The Abdus Salam International Centre for Theoretical Physics,-82.0,135.0
Scuola Normale Superiore di Pisa and Universität Zür,-82.0,135.0
Hanoi Pedagogical University 2,-82.0,135.0
Universität Wien and Université Rennes I,-82.0,135.0
"University of Warwick and Queen Mary, University of London",,
Université de Besançon,47.2406681,6.02269787877847
Universidad Anáhuac,19.5116573,-96.88797112069757
Zhukovsky Air Force Engineering Academy,-82.0,135.0
",Dr. phil. Georg-August-Universität Göttingen",-82.0,135.0
Université Paris-Sud XI - Orsay and Lebanese University,-82.0,135.0
Università degli Studi di Padova and L.N.Gumilyov Eurasian National University,-82.0,135.0
Old Dominion Univers,-82.0,135.0
Université Paris Diderot - Paris 7 and École Normale Supérieure de Cachan,-82.0,135.0
Tokyo Metropolitan Univers,-82.0,135.0
Université Bourgogne Franche-Comté and Institut Pertanian Bogor,-82.0,135.0
Universidad del País Vasco and Basque Center For Applied Mathematics,-82.0,135.0
St. Petersburg Academic University,60.002552699999995,30.37393103068304
Wissenschaftliche Hochschule für Logistik und Unternehmensführung (KLU),-82.0,135.0
Institut de Mathématiques de Toulouse and Institut national de la recherche agronomique (INRA),-82.0,135.0
Universidade Federal do ABC,-23.677388800000003,-46.564357842078465
Shinshu University,36.7117308,138.4937932
Universidade de Brasília and Aix-Marseille Université,-82.0,135.0
University of Manches,18.441609,-66.05847791141983
Alexandria University,31.2104662,29.913134102606154
Université d'Artois and École Centrale de Lille,-82.0,135.0
University of Nairobi,-1.27815965,36.812989973936254
Charles University and Katholieke Universiteit Leuven,-82.0,135.0
Carleton University and Université Libre de Bruxelles,-82.0,135.0
Office National d'Etudes et de Recherches Aérospatiales and Institut de Mathématiques de Toulouse,-82.0,135.0
Université d'Oran-Essénia,35.6378823,-0.6152677201040311
Masdar Institute of Science and Technology,-82.0,135.0
Univerzita Komenského v Bratislave,48.1411574,17.1161962
Istanbul Kultur University,40.99122765,28.83210207104087
Università degli Studi di Padova and Universität Wien,-82.0,135.0
École Normale Supérieure Polytechnique Antsiranana,-82.0,135.0
Bharathidasan University,10.67566,78.74201488467381
University of Macedonia,40.62513755,22.9601033441786
University of Johannesburg,-26.18493745,27.99979246435022
Università di Torino and Université Claude Bernard Lyon 1,-82.0,135.0
Centre national de la recherche scientifique and Université Paris IX - Dauphine,-82.0,135.0
The University of Tennessee at Chattanooga,-82.0,135.0
University of Victoria and Université de Bordeaux,-82.0,135.0
Université des Sciences et Technologie de Lille-Lill,-82.0,135.0
University of Cochin,10.0449079,76.32614367730918
Deutsche Technische Hochschule in Prague,-82.0,135.0
Dongguk University,37.558238349999996,126.99948863839558
"Institute of Mathematics, Polish Academy of Sciences and Université de Franche-Comté",-82.0,135.0
Universidad Nacional de Mar del Plata,-38.0051897,-57.57079592337698
Technical University of Liberec,-82.0,135.0
Universidade Federal do Pará,-1.4677334,-48.44350209253056
Albert-Ludwigs-Universität Freiburg im Breisgau and Katholieke Universiteit Leuven,-82.0,135.0
Babeş-Bolyai University and Université de Perpignan,-82.0,135.0
Ernst-Moritz-Arndt-Universität Greifswald and Université de Franche-Comté,-82.0,135.0
The Open Univers,-82.0,135.0
Moscow State Pedagogical Instit,-82.0,135.0
Universidade de São Paulo and Université de Lille I,,
University de l'Etat a Mons,,
Università degli Studi di Milano and University of Insubria,-82.0,135.0
University of the West of Scotland and Hochschule Reutlingen,-82.0,135.0
Technical University of Gdansk,-82.0,135.0
Chung Yuan Christian University,24.958844399999997,121.24139940550711
Universidad Pablo de Olavide,37.356080899999995,-5.938167775804539
Universidad Autónoma de Guerrero,18.4761741,-99.5805249
Università degli Studi di Trie,-82.0,135.0
Institut des Hautes Études Scientifiques,48.69380395,2.1699186041942236
"Indian Statistical Institute, Delhi Centre and Shanghai University",-82.0,135.0
Université Pierre-et-Marie-Curie - Paris,48.8443198,2.3436830681843577
Volgograd State University,48.7146664,44.52590929782386
Sahand University of Technology,37.929804149999995,46.151210379703066
"National University of Ireland, Cork",-82.0,135.0
University of Iceland,64.14018315,-21.95396327335172
Orel State University,49.4458408,11.134676357978126
Institute of Mathematics AS Rebublic of Tajikistan,38.5530087,68.8589864
Universidade de Coimbra and Universidade do Porto,-82.0,135.0
Pai Chai University,-82.0,135.0
Universidad de Oriente and University of Holguín,-82.0,135.0
ary Ph.D. Princeton University,-82.0,135.0
Conservatoire National des Arts et Metiers,48.86678295,2.355416692533683
"Indian Institute of Technology, Madras and Technische Universität Kaiserslautern",-82.0,135.0
University of Calgary and Université de Lorraine,-82.0,135.0
Universidad de Bilbao,43.2713665,-2.938702139222479
Karadeniz Technical Univers,-82.0,135.0
Universidad Francisco Marroquín,40.4654552,-3.6660429122429603
University of South Wales,51.5860894,-2.990616
Universidad de Valladolid and Pontificia Universidad Católica del Perú,-82.0,135.0
Laboratório Nacional de Computação Científica,-22.5298089,-43.217433
Universidad de Murcia and Université Bordeaux 1,-82.0,135.0
Feng Chia University,24.18005755,120.64836071950303
Lomonosov Moscow State University and Steklov Institute of Mathematics,-82.0,135.0
Çukurova Universitesi,37.0500064,35.3594026014036
Johannes Kepler Universität Linz and University of Western Australia,-82.0,135.0
Université de To,35.664554550000005,139.68453360080068
Université d'Antananarivo,-18.9257153,47.48023068839456
Universidad Carlos III de Mad,40.4070872,-3.709692864398969
Katholieke Universiteit Leuven and Université Paris-Saclay,-82.0,135.0
Université du Maine,48.017927,0.1584525
Moscow Institute of Physics and Technol,-82.0,135.0
Mother Teresa Women's University,10.27003835,77.48008453071606
Université Paul Sabatier - Toulouse III and Université Tunis-El Manar,-82.0,135.0
Université de Perpignan,42.68217395,2.899097853363573
Fayoum University,29.3212445,30.835571062007602
", Habil.Dr. Sci. Vilniaus universitetas 1974,",-82.0,135.0
Altai State University,43.47691225,43.604765449504555
"Université Joseph Fourier Grenoble I and Institute for Advanced Studies in Basic Sciences, Zanjan, Iran",-82.0,135.0
Université Catholique de Louvain and Université Paris XIII,-82.0,135.0
"Federal Urdu University of Arts, Sciences and Technology, Karachi",-82.0,135.0
University of Duhok,36.86325015,42.92062459500506
Multimedia University,2.9279089999999997,101.64178993542484
",Ph.D. New York University 1987,",,
Institute of Mathematics and Mechanics Sverdlovsk (Yekaterinburg),56.847854549999994,60.654545950267405
Universitat Politècnica de Catalunya and Université de Bordeaux,-82.0,135.0
Hebrew Univers,-82.0,135.0
"N. I. Muskhelishvilli Institute of Computing Mathematics, the Georgian Academy of Sciences",-82.0,135.0
Computing Center of Siberian Branch of The Russian Academy of Science,-82.0,135.0
Qufu Normal University,-82.0,135.0
Gauhati Univers,-82.0,135.0
Università degli Studi della Basilicata,40.646125749999996,15.808578573475373
National University of Singapore and Universiteit van Amsterdam,-82.0,135.0
St. Xavier's College,18.943156000000002,72.83187031095102
Universitatea Politehnica din Bucuresti,44.43935655,26.05059372486473
Santa Clara University,37.3485345,-121.93644323979859
Universität Paderborn and Université de Lorraine,-82.0,135.0
Universidad de Jaén,37.78820865,-3.776633970633042
University of Wales,-33.91701725,151.2251677447594
Al-Azhar University,30.0451256,31.264820657638346
Suzhou University,31.2787148,120.72376292616886
"Institute of Cybernetics, National Academy of Sciences of Ukraine",-82.0,135.0
East China Normal Univers,-82.0,135.0
Saraswathi Narayanan College,9.84969825,78.08959717625777
"Universidad de la Republica, Montevideo, Uruguay and Université Paul Sabatier - Toulouse III",-82.0,135.0
Universidad Central de Madrid,,
University of Colorado at Colorado Springs,,
University of St. Andr,43.9376895,12.4449147
"Steklov Institute of Mathematics, St. Petersb",-82.0,135.0
Zurich Polytechni,-82.0,135.0
"Universitat Politècnica de Catalunya and Université Paul Sabatier - Toulouse III 1977,",-82.0,135.0
", D. Sci. Ivan Franko National University of Lviv 1969,",-82.0,135.0
Örebro University,59.25399205,15.24876794426954
Johannes Kepler Universität Linz and Beihang University,-82.0,135.0
Meiji University,35.6975029,139.7613917492846
Académie royale des sciences de Paris,-82.0,135.0
"IMT Institute for Advanced Studies, Lucca",-82.0,135.0
Kinki University,34.6711058,135.7348036
Institute of Control Scie,-82.0,135.0
"International Institute of Information Technology, Hyderabad",17.4454957,78.34854697544472
Universidad Nacional de Córdoba and Université Paris Diderot - Paris 7,-82.0,135.0
Kazimierz Wielki University (Poznań),-82.0,135.0
"/ Ph.D. University of California, Riverside and Uppsala Universitet 1997 /",-82.0,135.0
Technical University of Ostrava,-82.0,135.0
African University of Science and Technology,-82.0,135.0
University of Texas at Arling,-82.0,135.0
Universidad de La Lag,11.511793,-72.87064430522867
National Chung Hsing University,24.12083425,120.67571183591568
"Institute Mathematics Acad. of Science, Kazakhstan",-82.0,135.0
Universiteit Leiden and Università degli Studi di Padova,-82.0,135.0
Charles University and Université Bordeaux 1,-82.0,135.0
Universidade de Lis,38.756414199999995,-9.116317031658618
Universidade Nova de Lis,-82.0,135.0
Instituto Superior Técnico and University of Texas at Austin,-82.0,135.0
r em Ciências (Ph.D.) Instituto de Matemática Pura e Aplicada,-82.0,135.0
Peking Univers,-82.0,135.0
Northern Territory University,-12.37137375,130.86848336511576
Medical College of Wisconsin,43.04386705,-88.02245316747553
A.A. Blagonravov Mechanical Engineering Institute RAS,-82.0,135.0
University of Pennsylvania and École Polytechnique,-82.0,135.0
St. Petersburg Institute of Mines,-82.0,135.0
Université Côte d'Azur,43.716066999999995,7.264897360869565
Tokyo University of Science,35.6995942,139.7426558
Technische Universität Carolo-Wilhelmina zu Braunschweig and École Normale Supérieure de Cachan and Université Paris-Est,-82.0,135.0
Norges Handelshøyskole,60.422935499999994,5.302514473149433
Pandit Ravishankar Shukla University,-82.0,135.0
Comenius University and Slovak Academy of Science,-82.0,135.0
Université Paul Sabatier - Toulouse III and Institut de Mathématiques de Toulouse,-82.0,135.0
Kochi University,9.984830800000001,76.22913512517925
University of Luck,14.55762955,121.01684888758587
