school,lat,lon
"Tambov State University, Russia",52.72082901,41.44610977
"Brescia University, United States",37.76898193,-87.11207581
"Mimar Sinan Güzel Sanatlar Üniversitesi, Turkey",41.03011322,28.98873138
"Universidad Nacional del Centro de la Provincia de Buenos Aires, Argentina",-36.37899399,-60.3855896
"Bogolyubov Institute for Theoretical Physics of the National Academy of Sciences of Ukraine, Ukraine",38.89300537,-77.04775238
"Drohobych State Pedagogical University of Ivan Franko, Ukraine",49.35190201,23.51130676
"Kumaun University, India",29.39139938,79.44599915
"Kanagawa University, Japan",35.48500061,139.62055969
"Nara Sentan Kagaku Gijutsu Daigakuin Daigaku, Japan",34.7322197,135.73249817
"Shri Mata Vaishno Devi University, India",32.93919373,74.9513092
"International Institute of Information Technology - Bangalore, India",12.97674656,77.57527924
"Institute for Condensed Matter Physics, National Academy of Sciences of Ukraine, Ukraine",38.89300537,-77.04775238
"Ludwigsburg University of Education, Germany",51.09198761,10.38080883
"University of Maragheh, Iran",37.37752533,46.27430344
"Hanoi University of Science and Technology, Vietnam",21.03038406,105.85530853
"Centro de Investigación Científica y de Educación Superior de Ensenada, Mexico",31.85498238,-116.60587311
"Gunadarma University, Indonesia",-6.19518518,106.87823486
"El Colegio de México, Mexico",19.30381203,-99.20752716
"Technische Universität Clausthal-Zellerfeld, Germany",51.80472183,10.33444023
"Ionian University, Greece",39.62055969,19.91555977
"Universität Dillingen, Germany",48.57762909,10.49160004
"Roosevelt University, United States",41.87624359,-87.62536621
"Benedictine University, United States",41.77814484,-88.0969162
"ESSEC Business School, France",49.03419876,2.07687998
"Pädagogische Hochschule Heidelberg, Germany",49.42006302,8.68387985
"Politechnika Slaska, Poland",50.29020309,18.67538643
"Institut d'études politiques de Paris, France",48.85417175,2.32846951
"Institut für Medizinische Informatik, Biometrie und Epidemiologe, Germany",51.09198761,10.38080883
"Hasso-Plattner-Institut für Softwaresystemtechnik, Germany",52.39360809,13.13222027
"South-West University, Bulgaria",42.01830673,23.07706451
"University of Bradford, United Kingdom",53.79122543,-1.76652455
"Lviv Polytechnic National University, Ukraine",49.83555984,24.01472092
"Islamic Azad University, Kerman, Iran",30.29240799,57.06456375
"Cork Institute of Technology, Ireland",51.89707565,-8.46546745
"University of Ballarat, Australia",-37.56612015,143.85702515
"Guangzhou University, China",23.12907982,113.26435852
"Astrakhan State University, Russia",46.37644958,48.05243683
"The University of Mines and Technology, Ghana",8.03002834,-1.0800271
"National University of Sciences and Technology, Pakistan, Pakistan",29.39997482,68.81533813
"Technical University of Liberec, Czech Republic",52.51258087,13.32678032
"Universitas Negeri Surabaya, Indonesia",-7.24325609,112.74137878
"Institute of Mathematics, NCST of Vietnam, Vietnam",13.4233942,108.25662231
"Hai Phong University, Vietnam",20.8647213,106.68383026
"Universidad Nacional de San Juan, Argentina",-31.5370903,-68.525177
"Voronezh State University, Russia",51.65693283,39.2057457
"Gorky State University, Russia",56.8404007,60.6167984
"Tsentralniy Aerogidrodinamicheskiy Institut, Russia",61.66702652,99.09856415
"King Saud University, Saudi Arabia",24.72934341,46.63268661
"Chungnam National University, South Korea",36.36888885,127.34610748
"Columbia University Mailman School of Public Health, United States",40.80732727,-73.96176147
"Università degli Studi del Sannio, Italy",43.52555084,12.16000175
"Yerevan Polytechnic Institute, Armenia",40.17771149,44.51262283
"Asian Institute of Technology, Thailand",15.13178921,101.01837921
"Padjadjaran University, Indonesia",-6.19518518,106.87823486
"James Cook University, Australia",-19.33037376,146.75645447
"Academia Sinica, China",36.55937195,103.7533493
"Slovak University of Technology, Slovakia",48.70747757,19.48480606
"Institute of Control Sciences, Russia",61.66702652,99.09856415
"Pädagogische Hochschule Dresden, Germany",51.05099106,13.73363304
"International Institute of Information Technology, Hyderabad, India",17.36599922,78.47599792
"Batumi Shota Rustaveli State University, Georgia",41.6917038,41.71380234
"Université d'Antananarivo, Madagascar",-18.91001129,47.52558136
"Universidad Francisco Marroquín, Guatemala",14.60509968,-90.5062027
"Joint Institute for Nuclear Research, Russia",61.66702652,99.09856415
"University of the West of Scotland, Scotland",57.05428696,-5.23675203
"Masdar Institute of Science and Technology, UnitedArabEmirates",24.42489624,54.62599564
"Akademie der pädagogischen Wissenschaften in Berlin, Germany",52.52342987,13.41143608
"Univerzita Komenského v Bratislave, Slovakia",48.14122009,17.11594391
"Istanbul Kultur University, Turkey",40.99245834,28.84020042
"Pädagogische Hochschule Köthen, Germany",51.75571823,11.97481537
"St. Petersburg Academic University, Russia",59.93848419,30.31248474
"Wissenschaftliche Hochschule für Logistik und Unternehmensführung (KLU), Germany",51.09198761,10.38080883
"Zhukovsky Air Force Engineering Academy, Russia",55.79360962,37.55250168
"Hanoi Pedagogical University 2, Vietnam",13.4233942,108.25662231
"Academia de Ciencias de Cuba, Cuba",38.16533279,-7.89265013
"Almaty State University, Kazakhstan",48.10129547,66.7780838
"Roskilde University, Denmark",55.65251541,12.13955307
"Kunsthochschule für Medien Köln, Germany",50.93398285,6.96211481
"École Pratique des Hautes Études, France",48.83136749,2.33989
"Transbaikal State University, Russia",61.66702652,99.09856415
"Victoria University, Australia",-37.79314804,144.89918518
"Université de Maroua, Cameroon",10.58706474,14.320117
"University of Dammam, Saudi Arabia",26.37999916,50.18999863
"Scuola universitaria professionale della Svizzera italiana, Switzerland",46.02349091,8.91716671
"L-Università ta' Malta, Malta",35.90222168,14.48361015
"Uniwersytet Sląski, Poland",50.26121902,19.02750969
"Tokyo Denki University, Japan",35.74832916,139.80639648
"Pädagogische Hochschule Güstrow, Germany",53.79675293,12.17298794
"Hochschule Anhalt, Germany",51.82360077,11.70919991
"Technische Hochschule Köthen, Germany",51.75571823,11.97481537
"Instituto Tecnológico de Buenos Aires, Argentina",-34.60352707,-58.3677597
"All-Russian Scientific Research Institute of Automation (VNIIA), Russia",61.66702652,99.09856415
"Graduate University of Advanced Technology, Iran",32.6475296,54.56435013
"Illinois State University, United States",40.51216125,-88.99472046
"Red Army Military Technical Academy, Russia",61.66702652,99.09856415
"University of Havana, Cuba",23.1353054,-82.35896301
"Moscow State Pedagogical Institute, Russia",61.66702652,99.09856415
"Universidad Nacional de Mar del Pata, Argentina",-37.99772263,-57.54827118
"Institute of Philosophy, National Academy of Sciences of Ukraine, Ukraine",38.89300537,-77.04775238
"Universität Vechta, Germany",52.72037125,8.29438877
"Bauman Moscow State Technical University, Russia",55.76573944,37.68558502
"Copperbelt University, Zambia",-12.80592728,28.24330711
"Victoria University of Manchester, United Kingdom",53.4680912,-2.2400768
"University of Medicine and Dentistry of New Jersey, United States",40.13909531,-74.6785202
"Université de Tébessa, Algeria",35.40359497,8.12123203
"Tomsk State University, Russia",56.4693985,84.94750214
"Hava Harp Okulu, Turkey",40.96760178,28.84090042
"University of Texas Southwestern Medical Center at Dallas, United States",32.81260681,-96.83840942
"Rajshahi University, Bangladesh",24.37000084,88.63700104
"Mednarodna podiplomska šola Jožefa Stefana, Slovenia",46.04221725,14.48811054
"Facultes Universitaires Notre-Dame de la Paix, Namur, Belgium, Belgium",50.46617889,4.86019278
"Maragheh Observatory, Iran",37.39585495,46.20928574
"Northern (Arctic) Federal University, Russia",64.52890015,40.54919815
"Muğla Sıtkı Koçman University, Turkey",36.63710022,29.17720032
"University of Calicut, India",11.13292313,75.89183044
"Université Ferhat Abbas Sétif 1, Algeria",36.19581985,5.3858819
"Hochschule für Philosophie München, Germany",48.14893723,11.58294201
"Adnan Menderes Üniversitesi, Turkey",37.85469818,27.85470009
"LaTrobe University, Australia",-37.7223587,145.0483551
"Institut Fourier, France",48.13598251,0.0694425
"North University of China, China",29.06916046,91.86723328
"Université de Namur, Belgium",50.46617889,4.86019278
"Vikram University, India",23.16469955,75.80940247
"Al-Mustansiriya University, Iraq",32.76642609,-86.84033203
"National Technical University of Ukraine “Kyiv Polytechnic Institute”, Ukraine",50.44971848,30.46083069
"Escola de Economia de São Paulo, Brazil",-23.53396988,-46.6288681
"Ilkhans Court at Tabriz, Iran",38.07386017,46.29787827
"Akademie der Landwirtschaftswissenschaften der DDR, Germany",51.09198761,10.38080883
"National Chunghua University of Education, Taiwan, Taiwan",24.7600174,120.95311737
"University of Salford, United Kingdom",53.48443985,-2.27138996
"Faculté des Sciences Ain Chock, Casablanca, Morocco, Morocco",33.54540253,-7.65656281
"Moscow Engineering Physics Institute, Russia",55.64971924,37.66444016
"Faculté des Sciences, Orsay , France",48.69900894,2.18785906
"Komsomolsk-on-Amur State Technical University, Russia",52.25986862,104.26370239
"Université de Bamako, Mali",12.61106014,-7.98873186
"University of Warmia and Mazury in Olsztyn, Poland",53.7765007,20.46649933
"National Institute of Technology Calicut, India",11.25879955,75.78074646
"Shimane University, Japan",35.08848572,132.45806885
"National University of Malaysia, Malaysia",3.54306006,103.43611145
"Instituto de Física de São Carlos, Brazil",-22.0180397,-47.89115524
"Universitat Oberta de Catalunya, Catalonia",41.41490173,2.13315392
"Romanian Academy of Sciences, Romania",45.83976746,24.98456573
"Universitatea Regele Ferdinand I din Cluj, Romania",46.7709198,23.58991814
"Fundação Getulio Vargas, Brazil",-27.88714981,-52.22579575
"Kursk State University, Russia",61.66702652,99.09856415
"Vytauto Didžiojo Universitetas, Lithuania",54.89926529,23.9152317
"Vilniaus Gedimino technikos universitetas, Lithuania",54.72234344,25.33649445
"University of Abertay, Scotland",56.46316528,-2.97491789
"Handelshochschule Köln, Germany",50.94053268,6.95990562
"Slovak Academy of Science, Slovakia",48.70747757,19.48480606
"Politehnica University, Timisoara, Romania",45.75097656,21.2261982
"Vaasan yliopisto, Finland",63.10413361,21.59418678
"Universidad de León, Spain",42.61351013,-5.55833387
"Ryazan State Radio Engineering University, Russia",54.58774185,39.79325867
"National Kaohsiung Normal University, China",22.62556267,120.31983948
"Samara State Aerospace University, Russia",61.66702652,99.09856415
"Loyola University of Chicago, United States",41.99904251,-87.65786743
"Univerza v Novi Gorici, Slovenia",45.94231796,13.64020824
"Sanjay Gandhi Postgraduate Institute of Medical Sciences, India",22.35250854,79.36368561
"Università degli Studi ""G. d'Annunzio"" Chieti-Pescara, Italy",42.36759644,14.14267765
"Université Pédagogique Nationale, DemocraticRepublicOfTheCongo",48.69610977,6.17666674
"Informatique et Télécommunications de Toulouse, France",43.6039505,1.44450903
"Hochschule für Verkehrswesen Dresden, Germany",51.05099106,13.73363304
"Institute for Low Temperature Physics and Engineering, Ukraine",49.01005936,31.39693832
"Dundalk Institute of Technology, Ireland",54.03788889,-6.18523978
"Univerzitet u Bihaću, Bosnia Herzegovina",44.81361389,15.86921215
"Academia Romana, Romania",44.42309189,26.0866909
"Hohai University, China",31.31082916,120.63555908
"University of Texas at Houston, United States",29.7145452,-95.44610685
"Yerevan Institute of Management and Economic Reforms, Armenia",40.17771149,44.51262283
"Gazi University, Turkey",39.93823624,32.82188797
"Instituto Nacional de Astrofísica, Óptica y Electrónica, Mexico",19.03148842,-98.31534576
"Zabaykalsky State Teacher Training University named after N.G. Tchernyshevsky, Russia",52.84723282,116.20051575
"North Maharashtra University, India",21.00472832,75.49197388
"Institute of Physics and Technology of The National Academy of Sciences of Kazakhstan, Kazakhstan",48.10129547,66.7780838
"S.N. Bose National Centre for Basic Sciences, India",22.35250854,79.36368561
"Universitat d'Alacant, Catalonia",41.79797363,1.52853096
"Georgia Southern University, United States",32.4204216,-81.78566742
"Centre de recherche sur l'information scientifique et technique, Algeria",36.75899124,3.00426412
"Kirikkale University, Turkey",39.87766266,33.44814682
"Çankırı Karatekin University, Turkey",40.59827042,33.61860657
"Anhui Normal University, China",25.02614021,121.5276413
"Université de Technologie de Belfort-Montbéliard, France",47.58805847,6.86582994
"Princess Nourah bint Abdulrahman University, Saudi Arabia",24.84676933,46.72668076
"Universität Rinteln, Germany",52.18782425,9.08019257
"University of the Thai Chamber of Commerce, Thailand",15.13178921,101.01837921
"Kookmin University, South Korea",33.45582962,126.56194305
"Université d'Évry, France",48.62379837,2.4296
"University of Baghdad, Iraq",33.27283096,44.3807106
"Rostov State Transport University, Russia",59.9239006,30.31579971
"Centro Brasileiro de Pesquisas Fisicas, Brazil",-22.95402718,-43.17392731
"University of Jeddah, Saudi Arabia",21.90500069,39.25999832
"East China University of Science and Technology, China",31.31082916,120.63555908
"Latvian State University, Latvia",55.86888885,26.51556015
"Altai State University, Russia",53.34999847,83.78299713
"Universidad Autónoma de Ciudad Juárez, Mexico",31.74119949,-106.44480133
"Politecnico di Bari, Italy",41.10955811,16.8807354
"Sunderland Polytechnic, United Kingdom",55.94959218,-4.58837657
"St. Petersburg Technical University, Russia",40.91937645,-74.17294215
"Institute of Mathematics, Tashkent, Uzbekistan",41.31233597,69.27870941
"Russian Space Research Institute, Russia",61.66702652,99.09856415
"VIT University, India",12.96920013,79.15589905
"Institute for Nuclear Physics, Novosibirsk, Russia",55.04999924,82.94999695
"Wuhan University of Technology, China",22.69839287,114.40105438
"China University of Petroleum, China",35.94554901,120.17225647
"Tripura University, India",23.76124001,91.26547241
"Moscow State Pedagogical University, Russia",54.50928116,36.27381897
"Indian Institute of Management, Bangalore, India",12.97674656,77.57527924
"Hochschule Wismar, Germany",53.89014435,11.44624901
"CEA Saclay, France",48.72470093,2.14876008
"Penza State Pedagogical University, Russia",54.50928116,36.27381897
"Institute of Petroleum of Grozny, Russia",43.31489944,45.70095825
"Chaudhary Charan Singh University, India",28.96999931,77.74150085
"University of Mostar, Bosnia Herzegovina",43.33726883,17.81579971
"Lyceum of Ljubljana, Slovenia",46.05142593,14.50596523
"University of Ruhuna, Sri Lanka",5.93801594,80.57450104
"Georgian Academy of Sciences, Georgia",32.64828873,-83.44437408
"Escola Tècnica Superior d'Enginyeria, Catalonia",41.79797363,1.52853096
"Universidad Nacional de Rio Cuarto, Argentina",-33.11435699,-64.30198669
"Akdeniz Üniversitesi, Turkey",36.89720154,30.65189934
"University of Pristina, Serbia",44.23060226,20.7939949
"Huizhou University, China",23.11251068,114.41551971
"Universidad Autónoma de Tamaulipas, Mexico",23.73299026,-99.14421082
"National Chung Hsing University, Taiwan",25.01771164,121.53873444
"Gonville and Caius College, United Kingdom",52.206323,0.117134
"Sorbonne - Institut Henri Poincaré, France",48.84471893,2.34388995
"Central Queensland University, Australia",-23.31962013,150.52156067
"Osaka City University, Japan",34.58761597,135.50709534
"Korea National University of Education, South Korea",36.43822861,127.83287048
"University of Kansas School of Business, United States",38.95255661,-95.26589966
"Jai Narain Vyas University, Jodhpur, India",26.24597931,73.01920319
"Visva-Bharati University, India",23.67942429,87.68556976
"Universitas Negeri Makassar, Indonesia",-5.14049673,119.41241455
"Universidad Pablo de Olavide, Spain",37.3576889,-5.93642712
"Université Mulhouse, France",47.74952698,7.33975029
"Krasnoyarsk State University, Russia",61.66702652,99.09856415
"Zhukov's Military Air Force Engineering Academy, Russia",61.66702652,99.09856415
"Russian Academy of Sciences Siberian Branch, Russia",60.0,105.0
"Japan Advanced Institute of Science and Technology, Japan",36.65415573,137.9765625
"Nagarjuna University, India",16.37754059,80.52629089
"National Chi Nan University, Taiwan",23.94923019,120.93435669
"Pontificia Studiorum Universitas a Sancto Thoma Aquinate in Urbe, Italy",41.89055634,12.49426746
"Collège de Colmar, France",48.080616,7.35994768
"Institute of Aviation Equipment, Leningrad, Russia",59.93848419,30.31248474
"Covenant University, Nigeria",6.67025423,3.15892935
"University of Engineering and Technology, Peshawar, Pakistan",34.00696182,71.53305817
"Georgia Regents University, United States",33.4706955,-81.9892807
"Indian Institute of Technology Khadagpur, India",22.33023834,87.32365417
"Institute for Infomatics and Automation Problems, Armenian National Academy of Sciences, Armenia",40.76962662,44.67366409
"Jiangsu University of Science and Technology, China",31.31082916,120.63555908
"Ufa State Aviation Technical University, Russia",54.72499847,55.94219971
"Perm State Technical University, Russia",52.25986862,104.26370239
"University of Sulaimani, Iraq",34.0334816,44.81689072
"University of Duhok, Iraq",36.85425949,42.99245453
"Salahaddin University-Erbil, Iraq",36.14364624,44.02410126
"Institut de Mathématiques de Luminy, France",43.23188019,5.44337368
"Universidad Industrial de Santander, Colombia",7.14076471,-73.11991119
"Kemerovo State University, Russia",61.66702652,99.09856415
"Awadhesh Pratap Singh University, India",24.56700706,81.33048248
"Keldysh Institute of Applied Mathematics, Russia",61.66702652,99.09856415
"Krasnoyarsk State Agrarian University, Ukraine",56.01182556,92.86427307
"Memphis State University, United States",35.11952972,-89.9367218
"Moscow Physical Technical Institute, Russia",61.66702652,99.09856415
"Minsk State University, Belarus",53.54193497,28.04946327
"Università degli Studi Mediterranea di Reggio Calabria, Italy",38.11978149,15.66231728
"Immanuel Kant Baltic Federal University, Russia",54.72332001,20.53367233
"National University of Mongolia, Ulaanbaatar, Mongolia",47.92286682,106.92326355
"Ferenc József Tudományegyetem, Hungary",46.25,20.14649963
"Växjö University, Sweden",56.87871933,14.80943871
"Ibaraki University, Japan",36.4011116,140.4430542
"University of Zilina, Slovakia",49.2196312,18.74221802
"Vel Tech University, India",13.18440914,80.10206604
"Nasarawa State University, Nigeria",8.43878651,8.23828506
"Chia Nan University of Pharmacy and Science, Taiwan",24.0,121.0
"Chang-Kang University, Taiwan",25.01771164,121.53873444
"Chung Hua University, Taiwan",24.7600174,120.95311737
"Institut de recherche en informatique et systèmes aléatoires, France",48.11611176,-1.63917005
"National University of Ireland, Ireland",51.2429574,-0.5928056
"Veer Bahadur Singh Purvanchal University, India",25.83178139,82.67942047
"Constantinople, Italy",41.7691793,12.2272555
"Uniwersytet Przyrodniczy w Poznaniu, Poland",52.42556,16.90638924
"Teacher Training University, Tehran, Iran",35.47391129,50.99640656
"Nelson Mandela Metropolitan University, South Africa",-34.00802994,25.67206955
"Srinakharinwirot University, Thailand",15.13178921,101.01837921
"Copernicus Astronomical Center, Poland",42.13538742,-79.12405396
"Kinki University, Japan",34.65141296,135.58695984
"Universität-Gesamthochschule Essen, Germany",51.46399307,7.00558281
"École Normale Supérieure de Saint Cloud, France",48.84391022,2.21946883
"Université Hassan II Mohammedia Casablanca, Morocco",33.70300674,-7.37386608
"Institute of Chemical Technology, India",22.35250854,79.36368561
"Uludağ University, Turkey",40.22430038,28.87470055
"Kochi University, Japan",33.59471893,133.61306763
"Ritsumeikan University, Japan",35.0326004,135.72399902
"Ecole Mohammadia d'Ingénieurs, Rabat, Morocco",33.99899292,-6.85342026
"Pandit Ravishankar Shukla University, India",21.24550056,81.59349823
"Technische Hochschule Breslau, Germany",51.10856247,17.06049728
"Institute Mathematics Acad. of Science, Kazakhstan, Kazakhstan",48.10129547,66.7780838
"Kazimierz Wielki University (Poznań), Poland",52.40832901,16.93361092
"Université de Mons-Hainaut, Belgium",50.45911407,3.95019102
"Örebro University, Sweden",59.27472687,15.21511841
"Universidad Central de Madrid, Spain",40.42446899,-3.70753336
"St. Xavier's College, India",22.5485611,88.35620117
"Far Eastern Federal University, Vladivostok, Russia",43.02913666,131.89207458
"Institute of Mathematics and Mechanics Sverdlovsk (Yekaterinburg), Russia",56.83764648,60.59452438
"PSG College of Arts and Science, India",22.35250854,79.36368561
"Qufu Normal University, China",25.02614021,121.5276413
"Pädagogische Universität Halle, Germany",51.48625565,11.96957874
"Mother Teresa Women's University, India",10.24001122,77.50428009
"Université de Perpignan, France",42.68330002,2.90166998
"Fayoum University, Egypt",29.32110977,30.83555984
"Federal Urdu University of Arts, Sciences and Technology, Karachi, Pakistan",24.87193871,66.98806
"Institute of Mathematics AS Rebublic of Tajikistan , Tajikistan",37.38785172,68.66101837
"Lund Institute of Technology, Sweden",59.67497253,14.52085876
"Volgograd State University, Russia",61.66702652,99.09856415
"National University of Ireland, Cork, Ireland",51.89707565,-8.46546745
"Orel State University, Russia",52.95111084,36.06388855
"Università di Lecce, Italy",40.35805893,18.16472054
"Universidade do Algarve, Portugal",37.04396439,-7.97217512
"University de l'Etat a Mons, Belgium",50.45333481,3.94873667
"Berhampur University, India",19.29805565,84.8777771
"Kabardino-Balkarian University, Russia",43.49429321,43.40800476
"Perm State University, Russia",58.00788498,56.18704224
"Azerbaijan State University, Azerbaijan",40.39363098,47.78725052
"Kuban State University, Russia",45.01987839,39.03068542
"Research Computing Center, Pushchino, Russia",54.84305954,37.62361145
"Königliche Theologische und Philosophische Akademie, Münster, Germany",51.96471024,7.62849617
"Kazakh-British Technical University, Kazakhstan",43.25564575,76.94316864
"University of Lwów, Ukraine",49.84018326,24.0222435
"Tarbiat Moallem University, Iran",35.85892868,50.91499329
"Universitat de Girona, Spain",41.98551941,2.82803392
"University of Lwów, Poland",49.84018326,24.0222435
"Moscow Intstitute of Steel and Alloys, Russia",61.66702652,99.09856415
"Nanhua University, Taiwan",23.5692997,120.49410248
"Royal College of Art, London, United Kingdom",51.50102234,-0.17908853
"Jardin du Roi, France",44.72776794,4.91484642
"Institute for Problems of Information Transmission, Moscow, Russia",55.75654221,37.61492157
"Kalinin State University, Russia",61.66702652,99.09856415
"Gulbarga University, India",17.32070923,76.87806702
"The Institute of Philosophy of the Academy of Sciences, Russia",61.66702652,99.09856415
"London Metropolitan University, United Kingdom",51.55221176,-0.11044889
"Ingenieurhochschule für Seefahrt Warnemünde-Wustrow, Germany",54.34641266,12.39769268
"Rivers State University of Science and Technology Port Harcourt, Nigeria",4.76765776,7.01885271
"Le Quy Don Technical University, Vietnam",21.04631424,105.78649902
"University of Rizal System, Philippines",15.94740677,121.42166901
"Stavropol State University, Russia",61.66702652,99.09856415
"Keck Graduate Institute, United States",34.09321213,-117.72348785
"Tehran University of Medical Sciences, Iran",32.6475296,54.56435013
"Pädagogische Hochschule Schwäbisch Gmünd, Germany",48.7912941,9.82808208
"University of Rijeka, Croatia",45.32778168,14.44083023
"Magnitogorsk State University, Russia",53.3884964,58.98749924
"Kurchatov Institute, Russia",55.81211853,37.47526932
"Kagoshima University, Japan",31.57167053,130.54499817
"Institute of Philosophy, Kiev, Ukraine",50.44974899,30.52371788
"South East European University in Tetovo, Macedonia",41.98673248,20.96185684
"Rani Durgavati Vishwavidyalaya, India",23.16090393,79.97811127
"Technical University of Budapest, Hungary",47.47961426,19.05638885
"Institute of Mathematics, Moldavian Academy of Science, Moldova",47.2022171,28.46500397
"Om El-Kora University, Saudi Arabia",19.17004013,32.66537094
"University of Nottingham Malaysia Campus, Malaysia",2.94579411,101.87514496
"Ecole Nationale Supérieure de Statistique et d'Economie Appliquée, Alger, Algeria, Algeria",28.0000267,2.9999826
"University of Applied Arts, Austria",47.58707047,14.14098835
"Gomel State University, Belarus",53.54193497,28.04946327
"C.E.R.F.A.C.S., France",46.62480927,2.45837402
"University of Capetown, South Africa",-33.9545517,18.47084236
"Işık University, Turkey",41.1697998,29.56279945
"Brazilian Center for Research in Physics, Brazil",-10.33333302,-53.20000076
"Hochschule der Bundeswehr München, Germany",48.13912582,11.58021927
"Hochschule für Wirtschafts- und Sozialwissenschaften Nürnberg, Germany",49.45051956,11.08047962
"Potchefstroomse Universiteit vir Christelike Hoër Onderwys, South Africa",-26.69055939,27.09305954
"Universidad de las Islas Baleares, Spain",39.64104843,2.64558291
"Goa University, India",15.47359848,73.82053375
"University of Port Harcourt, Nigeria, Nigeria",4.85371805,7.06345437
"Ural State Technical University, Russia",56.84400177,60.65390015
"Kennesaw State University, United States",34.03738022,-84.58307648
"Institute of Nuclear Physics, Almaty, Kazakhstan, Kazakhstan",43.23639297,76.94572449
"Vinayaka Missions University, India",22.57642365,88.36183929
"Armenian Academy of Sciences, Armenia",40.76962662,44.67366409
"Armenian State Enginering University, Armenia",40.76962662,44.67366409
"Novosibirsk State University, Russian Academy of Science Siberian Branch, Russia",54.84631729,83.09375
"Institut Eurecom, France",43.62657166,7.04633474
"Argosy University, United States",47.61476898,-122.35312653
"Frankfurt School of Finance & Management, Germany",50.11088562,8.679492
"Pepperdine University, United States",34.04108047,-118.70785522
"Grambling State University, United States",32.51879501,-92.71696472
"Instituto Venezolano de Investigaciones Cientificas (IVIC), Venezuela",10.39770508,-66.97624207
"Lipetsk State Technical University, Russia",52.25986862,104.26370239
"Kyoto Sangyo University, Japan",35.07027817,135.7583313
"Harcourt Butler Technological Institute, Kanpur, India",26.49352074,80.30748749
"Université du Québec, Canada",45.51388931,-73.56027985
"Libera Università Internazionale degli Studi Sociali Guido Carli, Italy",41.92483902,12.49303627
"Pädagogische Hochschule Karlsruhe, Germany",49.01368332,8.3927021
"Royal Institution of Great Britain, United Kingdom",52.5960135,1.731975
"University of Cochin, India",10.04471874,76.32621002
"Uniwersytet Warminsko-Mazurski, Olsztyn, Poland",53.76028061,20.46110916
"Sultan Moulay Slimane University, Morocco",31.17282104,-7.3362484
"Constantine The Philosopher Unversity in Nitra, Slovakia",48.30693817,18.08638954
"Universidad Pontificia Bolivariana, Colombia",6.2423234,-75.5894928
"Grodno State University, Belarus",53.68483353,23.83947372
"National Institute of Development Administration, Thailand",15.13178921,101.01837921
"Girls College of Education in Riyadh, Saudi Arabia",24.69496918,46.72412872
"Utkal University, India",20.30221939,85.84141541
"University of Durban-Westville, South Africa",-29.82884407,30.9339447
"University Magna Graecia of Catanzaro, Italy",38.86750031,16.57305908
"University of Architecture, Civil Engineering and Geodesy, Sofia, Bulgaria",42.69649124,23.32600975
"Slovak Institute of Technology, Slovakia",48.70747757,19.48480606
"Faculty of Science, Kenitra, Morocco",34.26456833,-6.57016897
"Universidad Nacional de Salta, Argentina",-24.72763252,-65.41020966
"National University of Defense Technology, China",36.55937195,103.7533493
"Hunter College, United States",40.76848221,-73.96459198
"Haryana Agriculture University, India",29.1295166,75.70477295
"Institute of Physics, Estonian Academy of Sciences, Estonia",58.68366241,25.83779716
"University of Podgorica, Yugoslavia",42.43806458,19.26554871
"Univerzitet u Novom Sudu, Serbia",45.24751282,19.85359573
"Kocaeli University, Turkey",40.76610184,29.93939972
"Escuela Politécnica Nacional-Quito, Ecuador",-0.21076064,-78.48933411
"Indian Agricultural Statistics Research Institute, New Delh, India",28.63388443,77.17230988
"University of Natal, South Africa",-29.86908531,30.97401237
"Collège de France, France",48.84905624,2.34552121
"Central Connecticut State University, United States",41.69308472,-72.76481628
"Institute of Nuclear Research, Warsaw, Poland",52.23497772,21.00849152
"Faculté de Médecine de Paris, France",48.85689545,2.35084867
"Hôpital de la Charité de Paris, France",48.85079575,2.34126997
"Osaka Prefecture University, Japan",34.54145432,135.50891113
"Kossuth University, Hungary",43.06987,-94.23301697
"Les Hôpitals de la Charité et Salpêtrière de Paris, France",48.83773422,2.36477709
"Krasnoyarsk Computing Centre, Russia",56.01005173,92.8526001
"State Engineering University of Armenia, Armenia",4.53630686,-75.67237854
"Gujarat University, India",23.03586006,72.54410553
"Institute of Technology Carlow, Ireland",52.84083557,-6.92611313
"Edinburgh Napier University, United Kingdom",55.91840744,-3.23971128
"University of Gloucestershire, United Kingdom",51.88708496,-2.08869243
"De Montfort University, United Kingdom",52.62982559,-1.13950264
"Università di Mantova, Italy",45.16036606,10.79769802
"Università degli Studi di Teramo, Italy",42.65888977,13.69301987
,0.86353439,30.17374039
"Odessa Construction Engineering Institute, Ukraine",46.47520447,30.70879745
"Fritz Haber Institute of the Max Planck Society, Germany",51.09198761,10.38080883
"Danmarks Pædagogiske Universitet, Denmark",55.93219376,8.98490334
"Technical University of Nova Scotia, Canada",45.0031662,-63.60671997
"University of Huddersfield, United Kingdom",53.61075211,-1.72892082
"Inha University, South Korea",37.44944,126.65444183
"Tokyo Bunrika Daigaku, Japan",35.68992615,139.6917572
"Fairleigh Dickinson University, United States",40.89662933,-74.03278351
"Universiteit Franeker, Netherlands",53.18767929,5.53939199
"Universidad Pontificia Comillas, Spain",43.38650894,-4.30076981
"Athenaeum Illustre Amsterdam, Netherlands",52.3699379,4.89490032
"Rikkyo University, Japan",35.73049927,139.70399475
"Königliche Akademie der Wissenschaften zu Berlin, Germany",52.52342987,13.41143608
